second,Volt,Volt
-31.21300E-06,+6.86934667081E+00,+3.36180901990E+00
-31.16750E-06,+6.88442204756E+00,+3.33165826648E+00
-31.12200E-06,+6.86934667081E+00,+3.41206027567E+00
-31.07650E-06,+6.86934667081E+00,+3.41206027567E+00
-31.03100E-06,+6.79899491274E+00,+3.41206027567E+00
-30.98550E-06,+6.86934667081E+00,+3.36683414553E+00
-30.94000E-06,+6.86934667081E+00,+3.41206027564E+00
-30.89450E-06,+6.90452254980E+00,+3.44723615466E+00
-30.84900E-06,+6.94974868000E+00,+3.40201002450E+00
-30.80350E-06,+6.92462305215E+00,+3.44221102918E+00
-30.75800E-06,+6.88944717313E+00,+3.47236178254E+00
-30.71250E-06,+6.88442204750E+00,+3.41206027567E+00
-30.66700E-06,+6.86934667081E+00,+3.33165826648E+00
-30.62150E-06,+6.86934667081E+00,+3.40703515013E+00
-30.57600E-06,+6.86934667081E+00,+3.33165826648E+00
-30.53050E-06,+6.86934667081E+00,+3.41708540128E+00
-30.48500E-06,+6.86934667081E+00,+3.38190952226E+00
-30.43950E-06,+6.91959792649E+00,+3.34673364324E+00
-30.39400E-06,+6.86934667081E+00,+3.47236178260E+00
-30.34850E-06,+6.86934667081E+00,+3.41206027567E+00
-30.30300E-06,+6.86934667081E+00,+3.41206027567E+00
-30.25750E-06,+6.86934667081E+00,+3.41206027567E+00
-30.21200E-06,+6.86934667084E+00,+3.41206027567E+00
-30.16650E-06,+6.86934667081E+00,+3.41206027567E+00
-30.12100E-06,+6.79899491280E+00,+3.34170851766E+00
-30.07550E-06,+6.86934667081E+00,+3.41206027567E+00
-30.03000E-06,+6.86934667081E+00,+3.39195977335E+00
-29.98450E-06,+6.85427129411E+00,+3.39698489898E+00
-29.93900E-06,+6.86934667081E+00,+3.44221102915E+00
-29.89350E-06,+6.86934667081E+00,+3.33668339203E+00
-29.84800E-06,+6.86934667081E+00,+3.37185927105E+00
-29.80250E-06,+6.94472355439E+00,+3.41708540128E+00
-29.75700E-06,+6.81909541503E+00,+3.41206027567E+00
-29.71150E-06,+6.86934667081E+00,+3.42713565243E+00
-29.66600E-06,+6.86934667081E+00,+3.41206027567E+00
-29.62050E-06,+6.84422104291E+00,+3.41206027567E+00
-29.57500E-06,+6.86934667081E+00,+3.41206027567E+00
-29.52950E-06,+6.86934667081E+00,+3.41206027567E+00
-29.48400E-06,+6.86934667081E+00,+3.41206027567E+00
-29.43850E-06,+6.83417079182E+00,+3.44723615466E+00
-29.39300E-06,+6.79899491279E+00,+3.41206027567E+00
-29.34750E-06,+6.86934667081E+00,+3.41206027567E+00
-29.30200E-06,+6.80904516394E+00,+3.35175876881E+00
-29.25650E-06,+6.80402003831E+00,+3.41206027567E+00
-29.21100E-06,+6.86934667081E+00,+3.41206027567E+00
-29.16550E-06,+6.86934667081E+00,+3.33668339203E+00
-29.12000E-06,+6.86934667081E+00,+3.41206027567E+00
-29.07450E-06,+6.86934667081E+00,+3.41206027567E+00
-29.02900E-06,+6.86934667081E+00,+3.41206027567E+00
-28.98350E-06,+6.80402003837E+00,+3.47738690811E+00
-28.93800E-06,+6.92964817773E+00,+3.43216077794E+00
-28.89250E-06,+6.86934667081E+00,+3.46733665696E+00
-28.84700E-06,+6.86934667081E+00,+3.49246228486E+00
-28.80150E-06,+6.83417079176E+00,+3.33165826648E+00
-28.75600E-06,+6.94974867997E+00,+3.41206027567E+00
-28.71050E-06,+6.86934667081E+00,+3.41206027567E+00
-28.66500E-06,+6.86934667081E+00,+3.41206027567E+00
-28.61950E-06,+6.86934667081E+00,+3.33165826648E+00
-28.57400E-06,+6.86934667081E+00,+3.41206027567E+00
-28.52850E-06,+6.78894466162E+00,+3.41206027567E+00
-28.48300E-06,+6.83919591733E+00,+3.46231153139E+00
-28.43750E-06,+6.79396978716E+00,+3.41708540122E+00
-28.39200E-06,+6.90954767537E+00,+3.37185927105E+00
-28.34650E-06,+6.86934667081E+00,+3.33668339209E+00
-28.30100E-06,+6.86934667081E+00,+3.41206027567E+00
-28.25550E-06,+6.86934667081E+00,+3.41206027567E+00
-28.21000E-06,+6.86934667081E+00,+3.41206027567E+00
-28.16450E-06,+6.89447229870E+00,+3.35678389438E+00
-28.11900E-06,+6.86934667081E+00,+3.34170851761E+00
-28.07350E-06,+6.78894466162E+00,+3.36683414553E+00
-28.02800E-06,+6.86934667081E+00,+3.33165826648E+00
-27.98250E-06,+6.86934667081E+00,+3.41206027567E+00
-27.93700E-06,+6.85929641963E+00,+3.41206027567E+00
-27.89150E-06,+6.86934667081E+00,+3.41206027567E+00
-27.84600E-06,+6.86934667081E+00,+3.41206027567E+00
-27.80050E-06,+6.86934667081E+00,+3.41206027567E+00
-27.75500E-06,+6.86934667081E+00,+3.41206027567E+00
-27.70950E-06,+6.86432154526E+00,+3.41206027567E+00
-27.66400E-06,+6.86934667081E+00,+3.49246228486E+00
-27.61850E-06,+6.86934667081E+00,+3.48743715926E+00
-27.57300E-06,+6.86934667081E+00,+3.44221102909E+00
-27.52750E-06,+6.86934667081E+00,+3.41206027567E+00
-27.48200E-06,+6.86934667081E+00,+3.39195977340E+00
-27.43650E-06,+6.86934667081E+00,+3.35678389438E+00
-27.39100E-06,+6.86934667081E+00,+3.41206027567E+00
-27.34550E-06,+6.86934667081E+00,+3.41206027567E+00
-27.30000E-06,+6.86934667081E+00,+3.41206027567E+00
-27.25450E-06,+6.86934667081E+00,+3.41206027567E+00
-27.20900E-06,+6.86934667081E+00,+3.41206027567E+00
-27.16350E-06,+6.89447229865E+00,+3.41206027567E+00
-27.11800E-06,+6.86934667081E+00,+3.41206027567E+00
-27.07250E-06,+6.86934667081E+00,+3.41206027567E+00
-27.02700E-06,+6.86934667081E+00,+3.36180901996E+00
-26.98150E-06,+6.86934667081E+00,+3.41206027567E+00
-26.93600E-06,+6.82914566624E+00,+3.45226128024E+00
-26.89050E-06,+6.86934667081E+00,+3.40703515007E+00
-26.84500E-06,+6.86934667081E+00,+3.41206027567E+00
-26.79950E-06,+6.85427129406E+00,+3.41206027567E+00
-26.75400E-06,+6.86934667081E+00,+3.33165826648E+00
-26.70850E-06,+6.84422104291E+00,+3.46733665697E+00
-26.66300E-06,+6.86934667081E+00,+3.41206027567E+00
-26.61750E-06,+6.78894466162E+00,+3.41206027567E+00
-26.57200E-06,+6.78894466164E+00,+3.33165826648E+00
-26.52650E-06,+6.90452254980E+00,+3.41206027567E+00
-26.48100E-06,+6.86934667081E+00,+3.41206027567E+00
-26.43550E-06,+6.84422104296E+00,+3.41206027567E+00
-26.39000E-06,+6.86934667081E+00,+3.49246228486E+00
-26.34450E-06,+6.86934667081E+00,+3.41206027567E+00
-26.29900E-06,+6.83919591734E+00,+3.41206027567E+00
-26.25350E-06,+6.79396978717E+00,+3.41206027567E+00
-26.20800E-06,+6.90954767542E+00,+3.41206027567E+00
-26.16250E-06,+6.87437179640E+00,+3.41708540127E+00
-26.11700E-06,+6.86934667081E+00,+3.41206027567E+00
-26.07150E-06,+6.93467330325E+00,+3.42713565242E+00
-26.02600E-06,+6.86934667081E+00,+3.35175876876E+00
-25.98050E-06,+6.86934667081E+00,+3.41206027567E+00
-25.93500E-06,+6.86934667081E+00,+3.41206027567E+00
-25.88950E-06,+6.82412054066E+00,+3.41206027567E+00
-25.84400E-06,+6.86934667081E+00,+3.41206027567E+00
-25.79850E-06,+6.86934667081E+00,+3.44723615467E+00
-25.75300E-06,+6.86934667081E+00,+3.41206027567E+00
-25.70750E-06,+6.81407028947E+00,+3.41206027567E+00
-25.66200E-06,+6.80904516394E+00,+3.41206027567E+00
-25.61650E-06,+6.80402003832E+00,+3.41206027567E+00
-25.57100E-06,+6.81909541509E+00,+3.41206027567E+00
-25.52550E-06,+6.87437179636E+00,+3.33165826648E+00
-25.48000E-06,+6.86934667081E+00,+3.37185927110E+00
-25.43450E-06,+6.86432154521E+00,+3.33165826648E+00
-25.38900E-06,+6.86934667081E+00,+3.36180901991E+00
-25.34350E-06,+6.86934667081E+00,+3.41206027567E+00
-25.29800E-06,+6.86934667081E+00,+3.35175876876E+00
-25.25250E-06,+6.92462305210E+00,+3.41206027567E+00
-25.20700E-06,+6.86934667081E+00,+3.41206027567E+00
-25.16150E-06,+6.86934667081E+00,+3.41206027567E+00
-25.11600E-06,+6.86934667081E+00,+3.41206027567E+00
